"State","Facility Name","Facility ID","Date","Hour","Gross Load (MW)","Steam Load (1000 lb/hr)","SO2 Mass (lbs)","CO2 Mass (short tons)","NOx Mass (lbs)","Heat Input (mmBtu)"
"AL","Barry",3,"2010-04-15",20,2318,,5539.86,1690.3,2093.5,19461.6
"AL","Barry",3,"2010-04-15",21,2258,,4966.974,1608.7,1971.2,18675.9
"AL","Barry",3,"2010-04-15",22,2035,,3994.279,1399.5,2217.2,16640.7
"AL","Barry",3,"2010-04-15",23,1983,,3688.981,1347.9,2181.5,16138.5
"AL","Barry",3,"2010-04-16",0,1791,,2954.562,1156,1535.6,14115.6
"AL","Barry",3,"2010-04-16",1,1669,,2934.2,1109.1,1523.4,13334.1
"AL","Barry",3,"2010-04-16",2,1734,,3002.248,1143.6,1537.5,13845
"AL","Barry",3,"2010-04-16",3,1853,,3065.622,1199.6,1572.8,14652.9
"AL","Barry",3,"2010-04-16",4,2149,,4503.513,1528.6,1965.9,17924.6
"AL","Barry",3,"2010-04-16",5,2068,,3908.316,1413.7,1894.1,16806.4
"AL","Barry",3,"2010-04-16",6,1929,,3414.1,1267.2,1735.3,15365.3
"AL","Barry",3,"2010-04-16",7,1899,,3667.36,1242.6,1653.8,15098.5
"AL","Barry",3,"2010-04-16",8,2111,,4870.714,1482.8,1777.7,17406.6
"AL","Barry",3,"2010-04-16",9,2184,,5501.968,1544.4,1854.6,18046.8
"AL","Barry",3,"2010-04-16",10,2287,,5865.398,1636.2,1987,18960.8
"AL","Barry",3,"2010-04-16",11,2417,,6966.503,1782.9,1882,20396.5
"AL","Barry",3,"2010-04-16",12,2417,,7063.513,1783.1,1908.3,20404.4
"AL","Barry",3,"2010-04-16",13,2423,,7087.913,1795.5,1957.4,20524
"AL","Barry",3,"2010-04-16",14,2423,,7174.216,1794.3,1942.2,20513.2
"AL","Barry",3,"2010-04-16",15,2419,,7294.512,1799.9,1932.4,20566.5
"AL","Barry",3,"2010-04-16",16,2365,,6971.113,1736.6,1937.9,19950.6
"AL","Barry",3,"2010-04-16",17,2300,,6349.144,1657.1,2031.1,19198.6
"AL","Barry",3,"2010-04-16",18,2373,,7130.647,1765.7,2021.5,20187.9
"AL","Barry",3,"2010-04-16",19,2223,,6846.187,1672.8,1934.8,18959.6
"AL","Barry",3,"2010-04-16",20,1961,,6894.865,1592.4,1894.4,17458.6
"AL","Barry",3,"2010-04-16",21,1784,,6498.215,1467.5,1945.9,15787
"AL","Barry",3,"2010-04-16",22,1623,,5304.408,1293.2,1984.1,14081.9
"AL","Barry",3,"2010-04-16",23,1592,,6588.103,1420.8,1931.5,14760.7
"AL","Barry",3,"2010-04-17",0,1317,,6831.6,1326.8,1853.6,12931.5
"AL","Barry",3,"2010-04-17",1,950,,4269.3,907.8,1818.9,8847.5
"AL","Barry",3,"2010-04-17",2,943,,4574.7,938,1907.4,9142.5
"AL","Barry",3,"2010-04-17",3,1048,,5058.2,1061.4,2195.3,10344.6
"AL","Barry",3,"2010-04-17",4,1149,,5571.9,1155.9,1971.6,11265.7
"AL","Barry",3,"2010-04-17",5,881,,3369.899,796.05,1578.35,7968.4
"AL","Barry",3,"2010-04-17",6,1295,,4996.244,1164,2034.5,12216.5
"AL","Barry",3,"2010-04-17",7,1710,,5437.119,1372.9,2093.8,14868.2
"AL","Barry",3,"2010-04-17",8,1827,,6404.4,1513.1,2148,16221.4
"AL","Barry",3,"2010-04-17",9,1812,,6760.891,1512,1993.5,16201.7
"AL","Barry",3,"2010-04-17",10,1781,,6304.188,1474.1,2349,15832.6
"AL","Barry",3,"2010-04-17",11,1887,,7409.483,1601,2098.6,17064.8
"AL","Barry",3,"2010-04-17",12,1915,,7806.192,1633.9,2124.3,17392.8
"AL","Barry",3,"2010-04-17",13,1919,,7859.399,1635.6,2147.9,17413.7
"AL","Barry",3,"2010-04-17",14,1896,,7825.093,1607.9,2046.9,17139.9
"AL","Barry",3,"2010-04-17",15,1875,,7347.291,1586.4,2130.5,16926.9
"AL","Barry",3,"2010-04-17",16,1794,,6599.88,1498.9,2274.6,16069.6
"AL","Barry",3,"2010-04-17",17,1674,,5559.583,1355.6,2119.7,14673.8
"AL","Barry",3,"2010-04-17",18,1748,,6063.589,1437.4,1804.1,15474.7
"AL","Barry",3,"2010-04-17",19,1709,,5901.297,1402.6,1900.5,15142.2
"AL","Barry",3,"2010-04-17",20,1621,,6525.928,1431.6,2211.5,14883.4
"AL","Barry",3,"2010-04-17",21,1349,,7292.8,1381.5,2070.9,13465.5
"AL","Barry",3,"2010-04-17",22,1352,,7352.1,1374.9,1979.2,13401.1
"AL","Barry",3,"2010-04-17",23,1170,,5749.6,1171.6,2036.1,11418
"AL","Barry",3,"2010-04-18",0,842,,4365.7,862.3,2005.3,8405.2
"AL","Barry",3,"2010-04-18",1,801,,3725.5,777.8,1649.1,7581.2
"AL","Barry",3,"2010-04-18",2,802,,3739.4,783.3,1510.9,7633.6
"AL","Barry",3,"2010-04-18",3,800,,3691.3,778.6,1483.3,7588.6
"AL","Barry",3,"2010-04-18",4,869,,3690.692,805.125,1542.7,8052.125
"AL","Barry",3,"2010-04-18",5,934,,3691.115,859.8,1530.7,8951.6
"AL","Barry",3,"2010-04-18",6,1124,,3837.828,943.4,1575.3,10196
"AL","Barry",3,"2010-04-18",7,1329,,3783.61,996.8,1542.1,11195.5
"AL","Barry",3,"2010-04-18",8,1331,,3769.213,994.7,1565.6,11175.9
"AL","Barry",3,"2010-04-18",9,1328,,3725.604,986.6,1585.8,11091.7
"AL","Barry",3,"2010-04-18",10,1498,,4649.297,1176.7,1845.8,12938.6
"AL","Barry",3,"2010-04-18",11,1778,,5904.085,1462.2,2119,15711.9
"AL","Barry",3,"2010-04-18",12,1860,,6303.388,1545.2,2080.4,16525.4
"AL","Barry",3,"2010-04-18",13,1813,,6841.991,1505.5,1991.5,16139.2
"AL","Barry",3,"2010-04-18",14,1818,,7288.389,1514.5,1906.8,16225.4
"AL","Barry",3,"2010-04-18",15,1911,,7363.087,1607.5,1982.5,17132.1
"AL","Barry",3,"2010-04-18",16,1910,,7269.788,1600,1933,17059.8
"AL","Barry",3,"2010-04-18",17,1888,,6732.292,1571.2,1998.9,16781.9
"AL","Barry",3,"2010-04-18",18,1896,,6875.194,1582.1,1996.7,16889.8
"AL","Barry",3,"2010-04-18",19,1892,,7012.19,1584.9,1945.9,16911.5
"AL","Barry",3,"2010-04-18",20,1826,,6320.789,1507.6,1990.7,16158.9
"AL","Barry",3,"2010-04-18",21,1669,,5461.692,1359.6,2132.3,14719.8
"AL","Barry",3,"2010-04-18",22,1372,,4372.067,1083.4,1798.45,11449.1
"AL","Barry",3,"2010-04-18",23,1056,,4576.313,972.2,1816.3,10186.9
"AL","Barry",3,"2010-04-19",0,1043,,4673.948,977.8,1850.6,10196.3
"AL","Barry",3,"2010-04-19",1,1025,,4651.594,966.4,1811.3,10045.7
"AL","Barry",3,"2010-04-19",2,1048,,4680.455,982.2,1728.1,10243.5
"AL","Barry",3,"2010-04-19",3,1039,,4671.642,978.1,1695.4,10192.8
"AL","Barry",3,"2010-04-19",4,1416,,5132.396,1190.6,1716.7,12583.7
"AL","Barry",3,"2010-04-19",5,1570,,5177.085,1253.9,1774.2,13683.8
"AL","Barry",3,"2010-04-19",6,1423,,3653.429,1065.3,1687.4,11876.3
"AL","Barry",3,"2010-04-19",7,1592,,4938.526,1279.3,1631.8,13959.3
"AL","Barry",3,"2010-04-19",8,1652,,5062.918,1322.8,1599.7,14379
"AL","Barry",3,"2010-04-19",9,1705,,5420.914,1374.8,1644.7,14880.6
"AL","Barry",3,"2010-04-19",10,1669,,5217.41,1343.8,1639.9,14577.8
"AL","Barry",3,"2010-04-19",11,1666,,5302.494,1355,1628.2,14674.8
"AL","Barry",3,"2010-04-19",12,1757,,5675.277,1443.3,1577.3,15524.7
"AL","Barry",3,"2010-04-19",13,1715,,5581.266,1408.7,1612,15179.7
"AL","Barry",3,"2010-04-19",14,1651,,5208.559,1339.7,1620.1,14501.8
"AL","Barry",3,"2010-04-19",15,1420,,3885.061,1068.3,1379,11856
"AL","Barry",3,"2010-04-19",16,1354,,3422.864,988.7,1356.5,11082.9
"AL","Barry",3,"2010-04-19",17,1361,,3437.467,997.9,1323.3,11176.5
